id,category,name,type,description,folder,file_count,status,github_url,branch,created_date,last_updated
97,Skills,SKILL,file,Skill definition: SKILL.md,skills/family-memory-deep-probe-reliability,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/family-memory-deep-probe-reliability/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
98,Skills,evals,file,Skill definition: evals.json,skills/family-memory-deep-probe-reliability/evals,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/family-memory-deep-probe-reliability/evals/evals.json,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
99,Skills,SKILL,file,Skill definition: SKILL.md,skills/ffuf-security-fuzzer,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/ffuf-security-fuzzer/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
100,Skills,SKILL,file,Skill definition: SKILL.md,skills/finishing-dev-branch,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/finishing-dev-branch/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
101,Skills,SKILL,file,Skill definition: SKILL.md,skills/health-information-advisor,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/health-information-advisor/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
102,Skills,evals,file,Skill definition: evals.json,skills/health-information-advisor/evals,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/health-information-advisor/evals/evals.json,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
103,Skills,red-flag-triage,file,Skill definition: red-flag-triage.md,skills/health-information-advisor/references,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/health-information-advisor/references/red-flag-triage.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
104,Skills,SKILL,file,Skill definition: SKILL.md,skills/investigative-psychology,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/investigative-psychology/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
105,Skills,methodology,file,Skill definition: methodology.md,skills/investigative-psychology/references,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/investigative-psychology/references/methodology.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
106,Skills,publishing-template,file,Skill definition: publishing-template.md,skills/investigative-psychology/references,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/investigative-psychology/references/publishing-template.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
107,Skills,source-directory,file,Skill definition: source-directory.md,skills/investigative-psychology/references,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/investigative-psychology/references/source-directory.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
108,Skills,SKILL,file,Skill definition: SKILL.md,skills/investigative-research,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/investigative-research/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
109,Skills,investigative-research.instructions,file,Skill definition: investigative-research.instructions.md,skills/investigative-research,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/investigative-research/investigative-research.instructions.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
110,Skills,investigative-research.prompt,file,Skill definition: investigative-research.prompt.json,skills/investigative-research,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/investigative-research/investigative-research.prompt.json,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
111,Skills,methodology-future,file,Skill definition: methodology-future.md,skills/investigative-research/references,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/investigative-research/references/methodology-future.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
112,Skills,methodology,file,Skill definition: methodology.md,skills/investigative-research/references,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/investigative-research/references/methodology.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
113,Skills,SKILL,file,Skill definition: SKILL.md,skills/invoice-file-organizer,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/invoice-file-organizer/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
114,Skills,SKILL,file,Skill definition: SKILL.md,skills/job-search-agent,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/job-search-agent/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
115,Skills,job-search-agent.instructions,file,Skill definition: job-search-agent.instructions.md,skills/job-search-agent,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/job-search-agent/job-search-agent.instructions.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
116,Skills,job-search-agent.prompt,file,Skill definition: job-search-agent.prompt.json,skills/job-search-agent,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/job-search-agent/job-search-agent.prompt.json,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
117,Skills-Legacy,SKILL_celta_lesson_teacher_v1,file,Legacy skill: SKILL_celta_lesson_teacher_v1.md,skills/legacy,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/legacy/SKILL_celta_lesson_teacher_v1.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
118,Skills-Legacy,SKILL_elt_elicitor_v1,file,Legacy skill: SKILL_elt_elicitor_v1.md,skills/legacy,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/legacy/SKILL_elt_elicitor_v1.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
119,Skills-Legacy,SKILL_elt_essay_teacher_v1,file,Legacy skill: SKILL_elt_essay_teacher_v1.md,skills/legacy,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/legacy/SKILL_elt_essay_teacher_v1.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
120,Skills,SKILL,file,Skill definition: SKILL.md,skills/legal-analysis-compliance,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/legal-analysis-compliance/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
121,Skills,evals,file,Skill definition: evals.json,skills/legal-analysis-compliance/evals,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/legal-analysis-compliance/evals/evals.json,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
122,Skills,legal-analysis-compliance.instructions,file,Skill definition: legal-analysis-compliance.instructions.md,skills/legal-analysis-compliance,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/legal-analysis-compliance/legal-analysis-compliance.instructions.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
123,Skills,legal-analysis-compliance.prompt,file,Skill definition: legal-analysis-compliance.prompt.json,skills/legal-analysis-compliance,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/legal-analysis-compliance/legal-analysis-compliance.prompt.json,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
124,Skills,SKILL,file,Skill definition: SKILL.md,skills/life-history-elicitation,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/life-history-elicitation/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
125,Skills,life-history-elicitation.instructions,file,Skill definition: life-history-elicitation.instructions.md,skills/life-history-elicitation,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/life-history-elicitation/life-history-elicitation.instructions.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
126,Skills,life-history-elicitation.prompt,file,Skill definition: life-history-elicitation.prompt.json,skills/life-history-elicitation,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/life-history-elicitation/life-history-elicitation.prompt.json,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
127,Skills,SKILL,file,Skill definition: SKILL.md,skills/medical-information-advisor,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/medical-information-advisor/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
128,Skills,evals,file,Skill definition: evals.json,skills/medical-information-advisor/evals,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/medical-information-advisor/evals/evals.json,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
129,Skills,medical-information-advisor.instructions,file,Skill definition: medical-information-advisor.instructions.md,skills/medical-information-advisor,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/medical-information-advisor/medical-information-advisor.instructions.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
130,Skills,medical-information-advisor.prompt,file,Skill definition: medical-information-advisor.prompt.json,skills/medical-information-advisor,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/medical-information-advisor/medical-information-advisor.prompt.json,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
131,Skills,SKILL,file,Skill definition: SKILL.md,skills/memory-elicitation-interview-skill,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/memory-elicitation-interview-skill/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
132,Skills,evals,file,Skill definition: evals.json,skills/memory-elicitation-interview-skill/evals,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/memory-elicitation-interview-skill/evals/evals.json,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
133,Skills,SKILL,file,Skill definition: SKILL.md,skills/objective-first,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/objective-first/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
134,Skills,objective-first.instructions,file,Skill definition: objective-first.instructions.md,skills/objective-first,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/objective-first/objective-first.instructions.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
135,Skills,objective-first.prompt,file,Skill definition: objective-first.prompt.json,skills/objective-first,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/objective-first/objective-first.prompt.json,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
136,Skills,SKILL,file,Skill definition: SKILL.md,skills/pragmatic-productivity,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/pragmatic-productivity/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
137,Skills,evals,file,Skill definition: evals.json,skills/pragmatic-productivity/evals,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/pragmatic-productivity/evals/evals.json,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
138,Skills,pragmatic-productivity.instructions,file,Skill definition: pragmatic-productivity.instructions.md,skills/pragmatic-productivity,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/pragmatic-productivity/pragmatic-productivity.instructions.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
139,Skills,pragmatic-productivity.prompt,file,Skill definition: pragmatic-productivity.prompt.json,skills/pragmatic-productivity,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/pragmatic-productivity/pragmatic-productivity.prompt.json,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
140,Skills,SKILL,file,Skill definition: SKILL.md,skills/prompt-architect,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/prompt-architect/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
141,Skills,technique-registry,file,Skill definition: technique-registry.md,skills/prompt-architect/references,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/prompt-architect/references/technique-registry.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
142,Skills,SKILL,file,Skill definition: SKILL.md,skills/psychology-agent,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/psychology-agent/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
143,Skills,TRIO_README,file,Skill definition: TRIO_README.md,skills/psychology-agent,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/psychology-agent/TRIO_README.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
144,Skills,psychology-agent.instructions,file,Skill definition: psychology-agent.instructions.md,skills/psychology-agent,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/psychology-agent/psychology-agent.instructions.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
145,Skills,psychology-agent.prompt,file,Skill definition: psychology-agent.prompt.json,skills/psychology-agent,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/psychology-agent/psychology-agent.prompt.json,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
146,Skills,protocols,file,Skill definition: protocols.md,skills/psychology-agent/references,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/psychology-agent/references/protocols.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
147,Skills,SKILL,file,Skill definition: SKILL.md,skills/pypict-combinatorial-qa,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/pypict-combinatorial-qa/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
148,Skills,reorganise_rename,file,Skill definition: reorganise_rename.py,skills,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/reorganise_rename.py,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
149,Skills,SKILL,file,Skill definition: SKILL.md,skills/self-debate,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/self-debate/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
150,Skills,self-debate.instructions,file,Skill definition: self-debate.instructions.md,skills/self-debate,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/self-debate/self-debate.instructions.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
151,Skills,self-debate.prompt,file,Skill definition: self-debate.prompt.json,skills/self-debate,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/self-debate/self-debate.prompt.json,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
152,Skills,SKILL,file,Skill definition: SKILL.md,skills/self-hosting-infra-advisor,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/self-hosting-infra-advisor/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
153,Skills,self_hosting_feasibility_breakdown,file,Skill definition: self_hosting_feasibility_breakdown.md,skills/self-hosting-infra-advisor/references,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/self-hosting-infra-advisor/references/self_hosting_feasibility_breakdown.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
154,Skills,SKILL,file,Skill definition: SKILL.md,skills/skill-creator,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/skill-creator/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
155,Skills,SKILL,file,Skill definition: SKILL.md,skills/skill-seekers,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/skill-seekers/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
156,Skills,SKILL,file,Skill definition: SKILL.md,skills/structured-interviewer,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/structured-interviewer/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
157,Skills,evals,file,Skill definition: evals.json,skills/structured-interviewer/evals,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/structured-interviewer/evals/evals.json,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
158,Skills,structured-interviewer.instructions,file,Skill definition: structured-interviewer.instructions.md,skills/structured-interviewer,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/structured-interviewer/structured-interviewer.instructions.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
159,Skills,structured-interviewer.prompt,file,Skill definition: structured-interviewer.prompt.json,skills/structured-interviewer,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/structured-interviewer/structured-interviewer.prompt.json,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
160,Skills,SKILL,file,Skill definition: SKILL.md,skills/superpowers-lab,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/superpowers-lab/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
161,Skills,SKILL,file,Skill definition: SKILL.md,skills/superpowers,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/superpowers/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
162,Skills,SKILL,file,Skill definition: SKILL.md,skills/system-design,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/system-design/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
163,Skills,frameworks,file,Skill definition: frameworks.md,skills/system-design/references,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/system-design/references/frameworks.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
164,Skills,templates,file,Skill definition: templates.md,skills/system-design/references,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/system-design/references/templates.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
165,Skills,SKILL,file,Skill definition: SKILL.md,skills/systematic-debugging,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/systematic-debugging/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
166,Skills,SKILL,file,Skill definition: SKILL.md,skills/tapestry-knowledge-graphs,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/tapestry-knowledge-graphs/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
167,Skills,SKILL,file,Skill definition: SKILL.md,skills/test-driven-development,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/test-driven-development/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
168,Skills,SKILL,file,Skill definition: SKILL.md,skills/universal-upgrade,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/universal-upgrade/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
169,Skills,universal-upgrade.instructions,file,Skill definition: universal-upgrade.instructions.md,skills/universal-upgrade,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/universal-upgrade/universal-upgrade.instructions.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
170,Skills,universal-upgrade.prompt,file,Skill definition: universal-upgrade.prompt.json,skills/universal-upgrade,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/universal-upgrade/universal-upgrade.prompt.json,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
171,Skills,SKILL,file,Skill definition: SKILL.md,skills/using-git-worktrees,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/using-git-worktrees/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
172,Skills,SKILL,file,Skill definition: SKILL.md,skills/web-asset-generator,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/web-asset-generator/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
173,Skills,SKILL,file,Skill definition: SKILL.md,skills/webapp-testing-playwright,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/webapp-testing-playwright/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
174,Skills,SKILL,file,Skill definition: SKILL.md,skills/writer-agent,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/writer-agent/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
175,Skills,craft-registry,file,Skill definition: craft-registry.md,skills/writer-agent/references,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/writer-agent/references/craft-registry.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
176,Skills,writer-agent.instructions,file,Skill definition: writer-agent.instructions.md,skills/writer-agent,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/writer-agent/writer-agent.instructions.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
177,Skills,writer-agent.prompt,file,Skill definition: writer-agent.prompt.json,skills/writer-agent,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/writer-agent/writer-agent.prompt.json,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
178,Skills,SKILL,file,Skill definition: SKILL.md,skills/youtube-article-extractor,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/youtube-article-extractor/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
179,Templates,README,file,Template: README.md,templates,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/templates/README.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
180,Templates,Skill Creator,file,Template: Skill Creator.md,templates,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/templates/Skill Creator.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
181,Templates,Web Artifacts Builder.MD,file,Template: Web Artifacts Builder.MD.md,templates,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/templates/Web Artifacts Builder.MD.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
182,Tests,test_reorganise_rename,file,Test file: test_reorganise_rename.py,tests,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tests/test_reorganise_rename.py,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
183,Tools,README,file,Utility tool: README.md,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/README.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
184,Tools,aggregate_benchmark,file,Utility tool: aggregate_benchmark.py.md,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/aggregate_benchmark.py.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
185,Tools,bundle-artifact,file,Utility tool: bundle-artifact.sh.md,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/bundle-artifact.sh.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
186,Tools,frame_cmposer,file,Utility tool: frame_cmposer.py.md,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/frame_cmposer.py.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
187,Tools,generate_report,file,Utility tool: generate_report.py.md,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/generate_report.py.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
188,Tools,generate_review,file,Utility tool: generate_review.py.md,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/generate_review.py.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
189,Tools,gif-builder,file,Utility tool: gif-builder.py.md,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/gif-builder.py.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
190,Tools,gif_easing,file,Utility tool: gif_easing.py.md,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/gif_easing.py.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
191,Tools,improve_description,file,Utility tool: improve_description.py.md,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/improve_description.py.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
192,Tools,init-artifact,file,Utility tool: init-artifact.sh.md,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/init-artifact.sh.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
193,Tools,package_skill,file,Utility tool: package_skill.py.md,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/package_skill.py.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
194,Tools,quick_validate,file,Utility tool: quick_validate.py.md,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/quick_validate.py.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
195,Tools,requirements,file,Utility tool: requirements.txt.md,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/requirements.txt.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
196,Tools,run_eval,file,Utility tool: run_eval.py.md,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/run_eval.py.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
197,Tools,run_loop,file,Utility tool: run_loop.py.md,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/run_loop.py.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
