id,category,name,type,description,folder,file_count,status,github_url,branch,created_date,last_updated
101,tools,improve_description.py,tool,Description improvement and optimization script,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/improve_description.py.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
102,tools,init-artifact.sh,tool,Artifact initialization shell script,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/init-artifact.sh.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
103,tools,package_skill.py,tool,Skill packaging and bundling script,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/package_skill.py.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
104,tools,quick_validate.py,tool,Quick validation and sanity check script,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/quick_validate.py.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
105,tools,requirements.txt,tool,Python dependencies and requirements list,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/requirements.txt.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
106,tools,run_eval.py,tool,Evaluation runner script,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/run_eval.py.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
107,tools,run_loop.py,tool,Agent loop runner script,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/run_loop.py.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
108,tools,utils.py,tool,Shared utilities and helper functions,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/utils.py.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
109,tools,validators.py,tool,Input and output validation functions,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/validators.py.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
110,evaluation,README.md,readme,Evaluation folder index,evaluation,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/evaluation/README.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
111,evaluation,Domain_Skills_Audit_2026-07-05,evaluation,Domain skills audit report from 2026-07-05,evaluation,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/evaluation/Domain_Skills_Audit_2026-07-05.md,claude/jolly-fermi-gkbw49,2026-07-05,2026-07-05
112,evaluation,Eval_Review,evaluation,Evaluation review framework with output feedback,evaluation,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/evaluation/Eval%20Review%20-%20Review%20each%20output%20and%20leave%20feedback%20below.%20Navigate%20with%20arrow%20keys%20or%20buttons.%20When%20done%2C%20copy%20feedback%20and%20paste%20into%20AGENT.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
113,evaluation,Evaluate_expectations_vs_transcript,evaluation,Framework for evaluating expectations against execution transcripts,evaluation,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/evaluation/Evaluate%20expectations%20against%20an%20execution%20transcript%20and%20outputs.MD.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
114,evaluation,QC_Upgrade_Report_2026-07-06,evaluation,Quality control upgrade report from 2026-07-06,evaluation,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/evaluation/QC_Upgrade_Report_2026-07-06.md,claude/jolly-fermi-gkbw49,2026-07-06,2026-07-06
115,evaluation,wordpress-audit-2026-07-11,evaluation,WordPress security and functionality audit from 2026-07-11,evaluation,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/evaluation/wordpress-audit-2026-07-11.md,claude/jolly-fermi-gkbw49,2026-07-11,2026-07-11
116,evaluation,wordpress-security-context-2026-07-11,evaluation,WordPress security context document from 2026-07-11,evaluation,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/evaluation/wordpress-security-context-2026-07-11.md,claude/jolly-fermi-gkbw49,2026-07-11,2026-07-11
117,templates,README.md,readme,Templates folder index,templates,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/templates/README.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
118,templates,Skill_Creator,template,Comprehensive framework for creating new skills 33KB,templates,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/templates/Skill%20Creator.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
119,templates,Web_Artifacts_Builder,template,Template for building web artifacts and HTML pages,templates,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/templates/Web%20Artifacts%20Builder.MD.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
120,config,README.md,readme,Config folder index,config,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/config/README.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
121,config,GIF_MD,config,GIF markdown configuration and specifications,config,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/config/GIF_MD.MD.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
122,config,JSON_Schemas,config,JSON schemas for structured data validation,config,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/config/JSON%20Schemas.MD.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
123,config,skills_manifest.json,config,Skills manifest JSON registry 14KB,config,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/config/skills_manifest.json,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
124,config,update.MD,config,Update protocol and versioning guide,config,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/config/update.MD.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
125,prompts,README.md,readme,Prompts folder index,prompts,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/prompts/README.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
126,prompts,frontend-design,prompt_package,Frontend design structured prompts with instructions and prompt.json,prompts/frontend-design,2,active,https://github.com/sourovdeb/ai_agent_skills/tree/claude/jolly-fermi-gkbw49/prompts/frontend-design,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
127,prompts,legal-agent,prompt_package,Legal agent structured prompts with instructions and prompt.json,prompts/legal-agent,2,active,https://github.com/sourovdeb/ai_agent_skills/tree/claude/jolly-fermi-gkbw49/prompts/legal-agent,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
128,prompts,socratic-self-review,prompt_package,Socratic self-review structured prompts,prompts/socratic-self-review,2,active,https://github.com/sourovdeb/ai_agent_skills/tree/claude/jolly-fermi-gkbw49/prompts/socratic-self-review,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
129,projects,website-redesign,project,Website redesign project assets and documentation,projects/website-redesign,2,active,https://github.com/sourovdeb/ai_agent_skills/tree/claude/jolly-fermi-gkbw49/projects/website-redesign,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
130,projects,wordpress-control/README.md,project,WP AI Studio VS Code extension documentation and feature guide,projects/wordpress-control,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/wordpress-control/README.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
131,projects,wordpress-control/package.json,project,WP AI Studio VS Code extension manifest no credentials embedded,projects/wordpress-control,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/wordpress-control/package.json,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
132,docs,_INDEX.md,index,Legacy index file superseded by root INDEX.md,docs,1,archived,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/docs/_INDEX.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
133,docs,trackers/AI_Agent_Skills_Organization_2026-07-26.csv,tracker,Comprehensive file tracker master inventory for 205 files,docs/trackers,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/docs/trackers/AI_Agent_Skills_Organization_2026-07-26.csv,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
134,docs,trackers/agents-catalog.csv,tracker,10-agent fleet catalog with domain and function mapping,docs/trackers,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/docs/trackers/agents-catalog.csv,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
135,docs,archives,archive,Archived documents and deprecated materials,docs/archives,0,archived,https://github.com/sourovdeb/ai_agent_skills/tree/claude/jolly-fermi-gkbw49/docs/archives,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
136,docs,reports,reports,Generated reports and analysis outputs,docs/reports,0,active,https://github.com/sourovdeb/ai_agent_skills/tree/claude/jolly-fermi-gkbw49/docs/reports,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
137,tests,tests,test,Unit tests for repository utilities,tests,1,active,https://github.com/sourovdeb/ai_agent_skills/tree/claude/jolly-fermi-gkbw49/tests,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
138,root,INDEX.md,index,Repository master index with file counts and navigation,/,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/INDEX.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
139,root,ORGANIZATION.md,docs,Repository organization and folder structure reference,/,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/ORGANIZATION.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
140,root,CLAUDE.md,config,Claude Code project instructions for Open Bengali Radio platform,/,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/CLAUDE.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
141,root,README.md,readme,Repository top-level README,/,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/README.md,claude/jolly-fermi-gkbw49,2026-07-26,2026-07-26
142,agents,v2/README.md,readme,Agent System v2.0 overview and v1 to v2 change table,agents/v2,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/agents/v2/README.md,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
143,agents,v2/00_orchestrator_spec.yaml,agent_spec,Agent 0 full YAML spec intake extract verify health-gate route act report,agents/v2,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/agents/v2/00_orchestrator_spec.yaml,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
144,agents,v2/01-09_specialized_agents.md,agent_spec,Agents 1-9 summary specs in YAML blocks v2.0 redesign,agents/v2,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/agents/v2/01-09_specialized_agents.md,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
145,agents,v2/master_tracker_v2.csv,tracker,Single source of truth for 15 obligations and deadlines v2 system,agents/v2,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/agents/v2/master_tracker_v2.csv,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
146,projects,bengali-radio/execution-plan.md,project_doc,4-phase Bengali Radio execution plan validation pilot scale sustainability,projects/bengali-radio,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/bengali-radio/execution-plan.md,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
147,projects,bengali-radio/ideas.md,project_doc,5 Bengali Radio ideas ranked by impact and feasibility top Community Story Kiosks,projects/bengali-radio,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/bengali-radio/ideas.md,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
148,projects,bengali-radio/research-methodology.md,project_doc,Investigative research methodology for MIB licensing in West Bengal community radio,projects/bengali-radio,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/bengali-radio/research-methodology.md,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
149,projects,bengali-radio/upgrades.md,project_doc,Gap analysis with AI transcription solar power and emergency alert upgrade paths,projects/bengali-radio,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/bengali-radio/upgrades.md,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
150,projects,wordpress-control/audits/INDEXED_MESSAGE_AND_SECURITY_CONTEXT.md,audit_doc,Redacted security context index for sourovdeb.com WordPress site INC2671905 governance,projects/wordpress-control/audits,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/wordpress-control/audits/INDEXED_MESSAGE_AND_SECURITY_CONTEXT.md,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
151,projects,wordpress-control/audits/PUBLIC_AUDIT_REPORT_sourovdeb_com_2026-07-11.md,audit_doc,Public audit report for sourovdeb.com plugins pages posts Hostinger token redacted per INC2671905,projects/wordpress-control/audits,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/wordpress-control/audits/PUBLIC_AUDIT_REPORT_sourovdeb_com_2026-07-11.md,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
152,tools,WP_PUBLISH_HELPER.py,tool,WordPress publishing helper validates metadata generates excerpts produces publishing checklist no credentials,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/WP_PUBLISH_HELPER.py,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
153,docs,trackers/AI_Agent_Skills_Organization_2026-07-27.csv,tracker,Comprehensive file tracker master inventory for 217 files updated 2026-07-27,docs/trackers,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/docs/trackers/AI_Agent_Skills_Organization_2026-07-27.csv,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
154,guides,01_MASTER_AUTOMATION_GUIDE,guide,WordPress automation system overview with folder watcher GitHub Actions and job hunting workflows,guides,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/guides/01_MASTER_AUTOMATION_GUIDE.md,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
155,guides,02_DEEPSEEK_API_GUIDE,guide,DeepSeek API vs OpenAI cost comparison with Python and GAS integration examples,guides,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/guides/02_DEEPSEEK_API_GUIDE.md,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
156,guides,03_CSV_GOOGLE_SHEETS_TUTORIAL,guide,CSV and Google Apps Script beginner tutorial with complete publishFromSheet script,guides,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/guides/03_CSV_GOOGLE_SHEETS_TUTORIAL.md,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
157,guides,05_OPEN_SOURCE_TOOLS_COLLECTION,guide,WP-CLI n8n Huginn writing tools and job search automation collection,guides,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/guides/05_OPEN_SOURCE_TOOLS_COLLECTION.md,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
158,guides,06_AUDIO_VIDEO_BANNER_TOOLS,guide,Canva GIMP Pillow batch banner script ElevenLabs Whisper OBS and DaVinci guide,guides,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/guides/06_AUDIO_VIDEO_BANNER_TOOLS.md,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
159,guides,07_WORDPRESS_CATEGORY_TAG_FIX,guide,Python script for WP REST API category and tag fixes using Application Passwords no hardcoded credentials,guides,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/guides/07_WORDPRESS_CATEGORY_TAG_FIX.md,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
160,guides,08_HEALTH_PRODUCTIVITY_TOOLS,guide,eMoods Daylio Focusmate no-zero-days system and writing template for neurodivergent users,guides,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/guides/08_HEALTH_PRODUCTIVITY_TOOLS.md,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
161,guides,GITHUB_SETUP_GUIDE_STEP_BY_STEP,guide,Step-by-step git setup guide for beginners including branch and commit workflows,guides,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/guides/GITHUB_SETUP_GUIDE_STEP_BY_STEP.md,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
162,guides,GOOGLE_DRIVE_SETUP_GUIDE_STEP_BY_STEP,guide,Google Drive folder structure and sharing setup guide,guides,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/guides/GOOGLE_DRIVE_SETUP_GUIDE_STEP_BY_STEP.md,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
163,skills,branded-cv-letter-design,skill_package,Two-column CV and letter design system HTML to PDF via wkhtmltopdf with navy/gold palette,skills/branded-cv-letter-design,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/branded-cv-letter-design/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
164,skills,google-apps-script-job-automation,skill_package,Batch email sender with tracker and scheduled triggers via Google Apps Script,skills/google-apps-script-job-automation,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/google-apps-script-job-automation/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
165,skills,neurodiversity-disclosure-documentation,skill_package,Formal disclosure strategy accommodation letters evidence preservation and legal references Equality Act 2010 RQTH ADA,skills/neurodiversity-disclosure-documentation,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/neurodiversity-disclosure-documentation/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
166,skills,regulatory-case-analysis-education,skill_package,5-part case framework for education disability discrimination analysis,skills/regulatory-case-analysis-education,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/regulatory-case-analysis-education/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
167,skills,gmail-bulk-draft-automation,skill_package,Gmail draft creation at scale via GAS createDraft with sector-to-template mapping,skills/gmail-bulk-draft-automation,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/skills/gmail-bulk-draft-automation/SKILL.md,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
168,tools,contact_finder.py,tool,GitHub API search for writers and collaborators with outreach email templates no API key hardcoded,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/contact_finder.py,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
169,tools,indeed_scraper.py,tool,Indeed job scraper using BeautifulSoup saves results to job_leads/indeed_leads.json,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/indeed_scraper.py,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
170,tools,run_daily.sh,tool,Daily runner shell script orchestrating indeed_scraper contact_finder essay count and git status,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/run_daily.sh,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
171,projects,free-education/durable-skills-vs-ai/README.md,project_doc,AI durable skills trends article PwC 62% wage premium skilliday trend AI Judgment Stack framework,projects/free-education/2026-07-18-durable-skills-vs-ai,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/free-education/2026-07-18-durable-skills-vs-ai/README.md,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
172,projects,free-education/durable-skills-vs-ai/mindmap.mm,project_doc,FreeMind Freeplane mind map XML of AI and durable skills landscape,projects/free-education/2026-07-18-durable-skills-vs-ai,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/free-education/2026-07-18-durable-skills-vs-ai/mindmap.mm,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
173,projects,free-education/durable-skills-vs-ai/build_deck.py,project_doc,python-pptx 6-slide doodle-style deck builder with PAPER/INK/ACCENT/BLUE/GREEN palette,projects/free-education/2026-07-18-durable-skills-vs-ai,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/free-education/2026-07-18-durable-skills-vs-ai/build_deck.py,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
174,projects,wordpress-control/CONTENT_SYNC_README.md,project_doc,WP content sync README with WP REST key redacted per INC2671905 credential governance,projects/wordpress-control,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/wordpress-control/CONTENT_SYNC_README.md,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
175,projects,wordpress-control/extension.js,project_doc,VS Code extension backend WP REST and AI provider integration Claude/DeepSeek/Ollama credentials via VS Code config,projects/wordpress-control,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/wordpress-control/extension.js,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
176,projects,wordpress-control/webview.js,project_doc,Full VS Code webview HTML/CSS/JS panel 5 tabs Chat Generate Posts Logs Settings credentials via postMessage,projects/wordpress-control,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/wordpress-control/webview.js,claude/jolly-fermi-gkbw49,2026-07-27,2026-07-27
177,tools,auto_publisher.py,tool,WordPress auto-publisher cron-based folder watcher markdown to WP drafts credentials via WP_PLUGIN_KEY env var,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/auto_publisher.py,claude/jolly-fermi-gkbw49,2026-07-31,2026-07-31
178,tools,folder_watcher.js,tool,Node.js chokidar watcher markdown to WordPress drafts credentials via WP_PLUGIN_KEY env var,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/folder_watcher.js,claude/jolly-fermi-gkbw49,2026-07-31,2026-07-31
179,tools,job_search.py,tool,ELT/TEFL job search via Indeed RSS feeds with email digest SMTP credentials via env vars,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/job_search.py,claude/jolly-fermi-gkbw49,2026-07-31,2026-07-31
180,tools,sheet_publisher.gs,tool,Google Apps Script batch WordPress publisher from Sheets credentials stored in GAS PropertiesService,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/sheet_publisher.gs,claude/jolly-fermi-gkbw49,2026-07-31,2026-07-31
181,tools,wp_publisher_gui.py,tool,Tkinter desktop GUI for WordPress publishing credentials via WP_API_URL and WP_PLUGIN_KEY env vars,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/wp_publisher_gui.py,claude/jolly-fermi-gkbw49,2026-07-31,2026-07-31
182,tools,INDEED_SEARCH_AUTOMATION.sh,tool,Bash job search automation generates markdown report with Indeed search URLs no credentials needed,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/INDEED_SEARCH_AUTOMATION.sh,claude/jolly-fermi-gkbw49,2026-07-31,2026-07-31
183,docs,trackers/AI_Agent_Skills_Organization_2026-07-31.csv,tracker,Comprehensive file tracker master inventory for 270 files updated 2026-07-31,docs/trackers,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/docs/trackers/AI_Agent_Skills_Organization_2026-07-31.csv,claude/jolly-fermi-gkbw49,2026-07-31,2026-07-31
184,tools,devto_publisher,tool,Dev.to publisher scans repos for AI/programming content posts as drafts credentials via DEVTO_API_KEY env var,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/devto_publisher.py,claude/jolly-fermi-gkbw49,2026-07-31,2026-07-31
185,tools,wp_publisher,tool,WordPress publisher with SEO optimization via deploy.php gateway credential redacted per INC2671905 use WP_DEPLOY_KEY env var,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/wp_publisher.py,claude/jolly-fermi-gkbw49,2026-07-31,2026-07-31
186,tools,multiplatform_publisher,tool,Multi-platform publisher WordPress Dev.to Box IndexNow resilient pipeline all credentials redacted per INC2671905 use env vars,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/multiplatform_publisher.py,claude/jolly-fermi-gkbw49,2026-07-31,2026-07-31
187,tools,sync_prep,tool,Content manifest scanner categorizes markdown files for multi-platform sync no API calls no credentials,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/sync_prep.py,claude/jolly-fermi-gkbw49,2026-07-31,2026-07-31
188,tools,sync_verification,tool,Content sync verification and deduplication hourly runner credential redacted per INC2671905 use WP_PLUGIN_KEY env var,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/sync_verification.py,claude/jolly-fermi-gkbw49,2026-07-31,2026-07-31
189,tools,SMART_EMAIL_COMPOSER_v1.gs,tool,Google Apps Script personalised outreach email composer with 5 sector templates placeholder file IDs no live credentials,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/SMART_EMAIL_COMPOSER_v1.gs,claude/jolly-fermi-gkbw49,2026-07-31,2026-07-31
190,tools,unzip_and_push_my_professional_documents.sh,tool,Bash archive extractor and git push utility supports ZIP TAR GZ 7Z RAR no credentials embedded,tools,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/tools/unzip_and_push_my_professional_documents.sh,claude/jolly-fermi-gkbw49,2026-07-31,2026-07-31
191,guides,09_AUTOMATION_TOOLS,guide,Free and open source automation tools reference covering job scraping email content SEO social cron and analytics,guides,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/guides/09_AUTOMATION_TOOLS.md,claude/jolly-fermi-gkbw49,2026-07-31,2026-07-31
192,guides,10_WORDPRESS_SEO_GUIDE,guide,WordPress SEO guide with pre-publish and post-publish checklists keyword strategy backlinks and timeline,guides,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/guides/10_WORDPRESS_SEO_GUIDE.md,claude/jolly-fermi-gkbw49,2026-07-31,2026-07-31
193,templates,research-template,template,Investigative research template with claim identification source hierarchy COI checklist and balance check,templates,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/templates/research-template.md,claude/jolly-fermi-gkbw49,2026-07-31,2026-07-31
